response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Donald Trump	Trump	42.0	ppp-d-26182	PPP (D)	2016-10-12	2016-10-13	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	985	3.1	IVR/Online	Pollster	Dem
Gary Johnson	Johnson	5.0	ppp-d-26182	PPP (D)	2016-10-12	2016-10-13	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	985	3.1	IVR/Online	Pollster	Dem
Jill Stein	Other	1.0	ppp-d-26182	PPP (D)	2016-10-12	2016-10-13	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	985	3.1	IVR/Online	Pollster	Dem
Undecided	Undecided	6.0	ppp-d-26182	PPP (D)	2016-10-12	2016-10-13	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	985	3.1	IVR/Online	Pollster	Dem
Hillary Clinton	Clinton	49.0	ppp-d-26182	PPP (D)	2016-10-12	2016-10-13	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	985	3.1	IVR/Online	Pollster	Dem
Donald Trump	Trump	44.0	ppp-d-26182	PPP (D)	2016-10-12	2016-10-13	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	985	3.1	IVR/Online	Pollster	Dem
Not sure	Undecided	7.0	ppp-d-26182	PPP (D)	2016-10-12	2016-10-13	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	985	3.1	IVR/Online	Pollster	Dem
Clinton	Clinton	46.0	gravis-marketing-breitbart-26192	Gravis Marketing/Breitbart	2016-10-11	2016-10-13	If the election was held today, who would be your choice for president?	Registered Voters	1799	2.3	IVR/Online	Nonpartisan	None
Trump	Trump	42.0	gravis-marketing-breitbart-26192	Gravis Marketing/Breitbart	2016-10-11	2016-10-13	If the election was held today, who would be your choice for president?	Registered Voters	1799	2.3	IVR/Online	Nonpartisan	None
Johnson	Johnson	2.0	gravis-marketing-breitbart-26192	Gravis Marketing/Breitbart	2016-10-11	2016-10-13	If the election was held today, who would be your choice for president?	Registered Voters	1799	2.3	IVR/Online	Nonpartisan	None
Stein	Other	1.0	gravis-marketing-breitbart-26192	Gravis Marketing/Breitbart	2016-10-11	2016-10-13	If the election was held today, who would be your choice for president?	Registered Voters	1799	2.3	IVR/Online	Nonpartisan	None
Unsure	Undecided	10.0	gravis-marketing-breitbart-26192	Gravis Marketing/Breitbart	2016-10-11	2016-10-13	If the election was held today, who would be your choice for president?	Registered Voters	1799	2.3	IVR/Online	Nonpartisan	None
Clinton	Clinton	48.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1799		Internet	Nonpartisan	None
Trump	Trump	42.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1799		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1799		Internet	Nonpartisan	None
Hillary Clinton (Democrat)	Clinton	42.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Donald Trump (Republican)	Trump	40.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Other	Other	7.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Wouldn't Vote	Undecided	1.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Don't know/refused	Undecided	10.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Hillary Clinton (Democrat)	Clinton	42.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Donald Trump (Republican)	Trump	38.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Gary Johnson (Libertarian)	Johnson	6.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Jill Stein (Green)	Other	2.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Other	Other	2.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Wouldn't Vote	Undecided	1.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Don't know/refused	Undecided	9.0	ipsos-reuters-26442	Ipsos/Reuters	2016-10-05	2016-10-12		Likely Voters	1532	2.9	Internet	Nonpartisan	None
Hillary Clinton	Clinton	47.0	opinion-savvy-26149	Opinion Savvy	2016-10-10	2016-10-11	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?	Likely Voters	533	4.2	IVR/Online	Nonpartisan	None
Donald Trump	Trump	44.0	opinion-savvy-26149	Opinion Savvy	2016-10-10	2016-10-11	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?	Likely Voters	533	4.2	IVR/Online	Nonpartisan	None
Gary Johnson	Johnson	5.0	opinion-savvy-26149	Opinion Savvy	2016-10-10	2016-10-11	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?	Likely Voters	533	4.2	IVR/Online	Nonpartisan	None
Jill Stein	Other	1.0	opinion-savvy-26149	Opinion Savvy	2016-10-10	2016-10-11	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?	Likely Voters	533	4.2	IVR/Online	Nonpartisan	None
Undecided	Undecided	3.0	opinion-savvy-26149	Opinion Savvy	2016-10-10	2016-10-11	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?	Likely Voters	533	4.2	IVR/Online	Nonpartisan	None
Hillary Clinton	Clinton	49.0	florida-atlantic-university-26157	Florida Atlantic University	2016-10-05	2016-10-09		Likely Voters	500	4.9	IVR/Online	Nonpartisan	None
Donald Trump	Trump	43.0	florida-atlantic-university-26157	Florida Atlantic University	2016-10-05	2016-10-09		Likely Voters	500	4.9	IVR/Online	Nonpartisan	None
Gary Johnson	Johnson	1.0	florida-atlantic-university-26157	Florida Atlantic University	2016-10-05	2016-10-09		Likely Voters	500	4.9	IVR/Online	Nonpartisan	None
Jill Stein	Other	0.0	florida-atlantic-university-26157	Florida Atlantic University	2016-10-05	2016-10-09		Likely Voters	500	4.9	IVR/Online	Nonpartisan	None
Unsure	Undecided	7.0	florida-atlantic-university-26157	Florida Atlantic University	2016-10-05	2016-10-09		Likely Voters	500	4.9	IVR/Online	Nonpartisan	None
Clinton	Clinton	48.0	upi-cvoter-26030	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	398		Internet	Nonpartisan	None
Trump	Trump	47.0	upi-cvoter-26030	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	398		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26030	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	398		Internet	Nonpartisan	None
Clinton	Clinton	49.0	ipsos-reuters-26103	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1360		Internet	Nonpartisan	None
Trump	Trump	44.0	ipsos-reuters-26103	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1360		Internet	Nonpartisan	None
Don't Know/Other	Undecided	7.0	ipsos-reuters-26103	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1360		Internet	Nonpartisan	None
Hillary Clinton and Tim Kaine, the Democrats	Clinton	46.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Donald Trump and Mike Pence, the Republicans	Trump	44.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Neither 	Other	6.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Other	Other	1.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Undecided	Undecided	3.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	45.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	42.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	5.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Jill Stein, of the Green Party	Other	3.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Other	Other	1.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Undecided	Undecided	4.0	nbc-wsj-marist-26011	NBC/WSJ/Marist	2016-10-03	2016-10-05		Likely Voters	700	3.7	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	47.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	661		Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	40.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	661		Live Phone	Nonpartisan	None
Someone Else (vol.)	Other	4.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	661		Live Phone	Nonpartisan	None
Don't Know (vol.)	Undecided	9.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	661		Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	41.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	686		Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	38.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	686		Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	6.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	686		Live Phone	Nonpartisan	None
Jill Stein, the Green Party	Other	3.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	686		Live Phone	Nonpartisan	None
Someone Else (vol.)	Other	2.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	686		Live Phone	Nonpartisan	None
Don't Know (vol.)	Undecided	10.0	unf-25974	UNF	2016-09-27	2016-10-04		Likely Voters	686		Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	46.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
Trump and Pence	Trump	41.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
Johnson and Weld	Johnson	5.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
Stein and Baraka	Other	2.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
SMONE ELSE(VOL) 	Other	0.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
DK/NA	Undecided	5.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	49.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
Trump and Pence	Trump	44.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
SMONE ELSE(VOL) 	Other	1.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
DK/NA	Undecided	6.0	quinnipiac-25842	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	545	4.2	Live Phone	Nonpartisan	None
Trump	Trump	47.0	upi-cvoter-25906	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	785		Internet	Nonpartisan	None
Clinton	Clinton	46.0	upi-cvoter-25906	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	785		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25906	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	785		Internet	Nonpartisan	None
Hillary Clinton	Clinton	47.0	opinion-savvy-fox-13-fox-35-25814	Opinion Savvy/Fox 13/Fox 35	2016-09-28	2016-09-29	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?	Likely Voters	619	4.0	IVR/Online	Nonpartisan	None
Donald Trump	Trump	46.0	opinion-savvy-fox-13-fox-35-25814	Opinion Savvy/Fox 13/Fox 35	2016-09-28	2016-09-29	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?	Likely Voters	619	4.0	IVR/Online	Nonpartisan	None
